1535731200000,354187
1535731500000,269664
1535731800000,228058
1535732100000,217326
1535732400000,199646
1535732700000,188680
1535733000000,185903
1535733300000,176054
1535733600000,155271
1535733900000,146508
1535734200000,142786
1535734500000,132920
1535734800000,126112
1535735100000,121230
1535735400000,117622
1535735700000,113993
1535736000000,105531
1535736300000,100760
1535736600000,99557
1535736900000,87809
1535737200000,89519
1535737500000,81169
1535737800000,75173
1535738100000,63441
1535738400000,69277
1535738700000,63704
1535739000000,61366
1535739300000,60681
1535739600000,56086
1535739900000,53020
1535740200000,54694
1535740500000,51128
1535740800000,53224
1535741100000,45397
1535741400000,45693
1535741700000,44232
1535742000000,40441
1535742300000,40238
1535742600000,40107
1535742900000,37072
1535743200000,36953
1535743500000,33236
1535743800000,33010
1535744100000,34312
1535744400000,33256
1535744700000,33781
1535745000000,30976
1535745300000,28847
1535745600000,26614
1535745900000,28173
1535746200000,28172
1535746500000,25725
1535746800000,27864
1535747100000,27507
1535747400000,26561
1535747700000,25805
1535748000000,25975
1535748300000,25191
1535748600000,23542
1535748900000,22176
1535749200000,24733
1535749500000,25964
1535749800000,25113
1535750100000,25671
1535750400000,24552
1535750700000,28486
1535751000000,26574
1535751300000,27576
1535751600000,27032
1535751900000,25763
1535752200000,26964
1535752500000,30362
1535752800000,30208
1535753100000,33857
1535753400000,35521
1535753700000,34123
1535754000000,39658
1535754300000,43818
1535754600000,53111
1535754900000,51382
1535755200000,60367
1535755500000,60556
1535755800000,66535
1535756100000,73433
1535756400000,77763
1535756700000,77837
1535757000000,79827
1535757300000,90522
1535757600000,92471
1535757900000,94021
1535758200000,99256
1535758500000,104997
1535758800000,106805
1535759100000,105919
1535759400000,113448
1535759700000,115602
1535760000000,123057
1535760300000,124667
1535760600000,126345
1535760900000,127907
1535761200000,130170
1535761500000,132712
1535761800000,142689
1535762100000,148243
1535762400000,153348
1535762700000,153494
1535763000000,156775
1535763300000,157371
1535763600000,167800
1535763900000,165852
1535764200000,158537
1535764500000,171499
1535764800000,169049
1535765100000,168820
1535765400000,208799
1535765700000,210739
1535766000000,202257
1535766300000,204755
1535766600000,201251
1535766900000,214266
1535767200000,226002
1535767500000,216683
1535767800000,207113
1535768100000,206968
1535768400000,212623
1535768700000,217422
1535769000000,219594
1535769300000,213856
1535769600000,214307
1535769900000,213068
1535770200000,216130
1535770500000,209135
1535770800000,210397
1535771100000,211789
1535771400000,205832
1535771700000,209601
1535772000000,201117
1535772300000,199556
1535772600000,222508
1535772900000,241634
1535773200000,236810
1535773500000,218881
1535773800000,227345
1535774100000,225659
1535774400000,216910
1535774700000,202684
1535775000000,206690
1535775300000,203564
1535775600000,210948
1535775900000,213094
1535776200000,214817
1535776500000,218006
1535776800000,209547
1535777100000,218561
1535777400000,210607
1535777700000,207850
1535778000000,203816
1535778300000,198464
1535778600000,199032
1535778900000,202711
1535779200000,207028
1535779500000,210900
1535779800000,203840
1535780100000,197260
1535780400000,192538
1535780700000,197793
1535781000000,202430
1535781300000,196987
1535781600000,204372
1535781900000,194782
1535782200000,189152
1535782500000,185462
1535782800000,191624
1535783100000,188725
1535783400000,191378
1535783700000,187066
1535784000000,187713
1535784300000,187566
1535784600000,179912
1535784900000,178262
1535785200000,178641
1535785500000,180885
1535785800000,180209
1535786100000,181186
1535786400000,184745
1535786700000,183497
1535787000000,182467
1535787300000,182896
1535787600000,181306
1535787900000,186458
1535788200000,181026
1535788500000,181166
1535788800000,191392
1535789100000,168762
1535789400000,178881
1535789700000,175473
1535790000000,179904
1535790300000,177389
1535790600000,175211
1535790900000,181177
1535791200000,177947
1535791500000,174033
1535791800000,184468
1535792100000,178977
1535792400000,182250
1535792700000,176203
1535793000000,180248
1535793300000,182024
1535793600000,191481
1535793900000,188800
1535794200000,179984
1535794500000,176110
1535794800000,167910
1535795100000,168784
1535795400000,171788
1535795700000,178566
1535796000000,163524
1535796300000,159798
1535796600000,163712
1535796900000,159549
1535797200000,159857
1535797500000,165083
1535797800000,149120
1535798100000,158572
1535798400000,157092
1535798700000,158894
1535799000000,156055
1535799300000,151511
1535799600000,151358
1535799900000,154592
1535800200000,153867
1535800500000,155086
1535800800000,156845
1535801100000,163335
1535801400000,175111
1535801700000,191135
1535802000000,204076
1535802300000,213005
1535802600000,219042
1535802900000,230376
1535803200000,238214
1535803500000,238832
1535803800000,232823
1535804100000,232714
1535804400000,217622
1535804700000,200592
1535805000000,189169
1535805300000,200654
1535805600000,212131
1535805900000,227951
1535806200000,236123
1535806500000,240423
1535806800000,242496
1535807100000,239839
1535807400000,249619
1535807700000,252511
1535808000000,263983
1535808300000,261385
1535808600000,231489
1535808900000,207057
1535809200000,194795
1535809500000,189542
1535809800000,199110
1535810100000,204795
1535810400000,217655
1535810700000,203655
1535811000000,209195
1535811300000,206866
1535811600000,209727
1535811900000,221542
1535812200000,221311
1535812500000,211955
1535812800000,218168
1535813100000,212456
1535813400000,205975
1535813700000,205979
1535814000000,204760
1535814300000,211821
1535814600000,217453
1535814900000,216657
1535815200000,206821
1535815500000,205257
1535815800000,202094
1535816100000,194328
1535816400000,192355
1535816700000,179752
1535817000000,183698
1535817300000,169460
1535817600000,233354
1535817900000,216204
1535818200000,213262
1535818500000,199126
1535818800000,182357
1535819100000,180717
1535819400000,173498
1535819700000,166453
1535820000000,164402
1535820300000,150243
1535820600000,148713
1535820900000,142479
1535821200000,138821
1535821500000,132004
1535821800000,125152
1535822100000,118145
1535822400000,100907
1535822700000,96375
1535823000000,93577
1535823300000,100339
1535823600000,91046
1535823900000,86069
1535824200000,83471
1535824500000,82469
1535824800000,78446
1535825100000,72094
1535825400000,72466
1535825700000,65242
1535826000000,61981
1535826300000,59689
1535826600000,63481
1535826900000,64215
1535827200000,66934
1535827500000,69319
1535827800000,67372
1535828100000,68929
1535828400000,66447
1535828700000,63270
1535829000000,62409
1535829300000,58241
1535829600000,49509
1535829900000,44617
1535830200000,46098
1535830500000,44606
1535830800000,44789
1535831100000,49264
1535831400000,51569
1535831700000,49695
1535832000000,49194
1535832300000,50102
1535832600000,49086
