1535731200000,91933
1535731500000,70058
1535731800000,65655
1535732100000,63806
1535732400000,60430
1535732700000,51654
1535733000000,54650
1535733300000,48460
1535733600000,50758
1535733900000,47557
1535734200000,39827
1535734500000,43685
1535734800000,37913
1535735100000,37109
1535735400000,32696
1535735700000,32542
1535736000000,31068
1535736300000,29707
1535736600000,28820
1535736900000,28919
1535737200000,26525
1535737500000,24431
1535737800000,23301
1535738100000,22702
1535738400000,22855
1535738700000,21638
1535739000000,21269
1535739300000,21528
1535739600000,20145
1535739900000,19517
1535740200000,18102
1535740500000,17471
1535740800000,18603
1535741100000,15782
1535741400000,17690
1535741700000,19133
1535742000000,17757
1535742300000,17811
1535742600000,16463
1535742900000,16919
1535743200000,17760
1535743500000,15745
1535743800000,16457
1535744100000,16367
1535744400000,16280
1535744700000,15831
1535745000000,23397
1535745300000,14695
1535745600000,16671
1535745900000,15511
1535746200000,15862
1535746500000,16127
1535746800000,15834
1535747100000,17029
1535747400000,15630
1535747700000,17105
1535748000000,18565
1535748300000,18468
1535748600000,18427
1535748900000,19386
1535749200000,20749
1535749500000,19965
1535749800000,22637
1535750100000,20993
1535750400000,23615
1535750700000,25341
1535751000000,25997
1535751300000,28633
1535751600000,33339
1535751900000,30419
1535752200000,32197
1535752500000,36456
1535752800000,38665
1535753100000,42131
1535753400000,42605
1535753700000,46161
1535754000000,48782
1535754300000,50515
1535754600000,59308
1535754900000,60532
1535755200000,62531
1535755500000,65012
1535755800000,64241
1535756100000,65122
1535756400000,65515
1535756700000,66157
1535757000000,70277
1535757300000,70769
1535757600000,70924
1535757900000,76499
1535758200000,81155
1535758500000,91947
1535758800000,76803
1535759100000,87403
1535759400000,91126
1535759700000,88752
1535760000000,89380
1535760300000,84780
1535760600000,83813
1535760900000,84923
1535761200000,90028
1535761500000,91006
1535761800000,98965
1535762100000,96146
1535762400000,94687
1535762700000,101462
1535763000000,102373
1535763300000,99055
1535763600000,105523
1535763900000,114149
1535764200000,105049
1535764500000,108378
1535764800000,112272
1535765100000,105265
1535765400000,135722
1535765700000,121958
1535766000000,119363
1535766300000,120553
1535766600000,117153
1535766900000,112911
1535767200000,122352
1535767500000,122795
1535767800000,119832
1535768100000,120446
1535768400000,117984
1535768700000,123490
1535769000000,126412
1535769300000,121314
1535769600000,120451
1535769900000,119010
1535770200000,115083
1535770500000,113175
1535770800000,117745
1535771100000,117875
1535771400000,112123
1535771700000,110620
1535772000000,115680
1535772300000,116962
1535772600000,163555
1535772900000,158276
1535773200000,152792
1535773500000,143626
1535773800000,140555
1535774100000,139411
1535774400000,138117
1535774700000,130769
1535775000000,122989
1535775300000,125164
1535775600000,133134
1535775900000,129562
1535776200000,125010
1535776500000,127968
1535776800000,119873
1535777100000,117696
1535777400000,127330
1535777700000,113956
1535778000000,118588
1535778300000,118248
1535778600000,115414
1535778900000,110945
1535779200000,116772
1535779500000,114034
1535779800000,112962
1535780100000,110449
1535780400000,109314
1535780700000,103488
1535781000000,114132
1535781300000,111913
1535781600000,116392
1535781900000,112807
1535782200000,112963
1535782500000,109349
1535782800000,114540
1535783100000,109967
1535783400000,117072
1535783700000,123627
1535784000000,108738
1535784300000,105780
1535784600000,107781
1535784900000,105933
1535785200000,106092
1535785500000,102421
1535785800000,107324
1535786100000,105818
1535786400000,103882
1535786700000,107896
1535787000000,104749
1535787300000,101049
1535787600000,99920
1535787900000,101919
1535788200000,101812
1535788500000,102426
1535788800000,101264
1535789100000,104990
1535789400000,104584
1535789700000,102947
1535790000000,99150
1535790300000,107738
1535790600000,96997
1535790900000,104891
1535791200000,131292
1535791500000,122469
1535791800000,100852
