i38,e10,c1,p16,l3,8203
i06,e12,c5,p35,l3,1255
i46,e11,c4,p24,l3,1996
i46,e11,c1,p21,l3,5024
i06,e08,c5,p02,l2,1274
i02,e01,c1,p19,l3,2199
i02,e08,c1,p05,l3,2542
i02,e09,c1,p03,l3,980
i02,e09,c1,p22,l3,906
i26,e09,c1,p35,l3,900
i38,e01,c1,p05,l3,2785
i46,e09,c1,p11,l3,1118
i38,e11,c1,p07,l2,1115
i38,e08,c1,p03,l2,1041
i06,e10,c3,p10,l3,1991
i38,e11,c1,p28,l2,925
i06,e09,c5,p24,l2,967
i38,e10,c1,p10,l1,1076
i46,e11,c4,p23,l3,2107
i38,e11,c1,p18,l2,1020
i18,e11,c1,p35,l3,899
i54,e09,c1,p35,l3,897
i46,e04,c1,p17,l3,2327
i13,e11,c5,p01,l3,905
i38,e10,c1,p30,l1,897
i38,e11,c4,p10,l2,1822
i02,e09,c1,p20,l3,958
i12,e01,c5,p03,l3,1794
i34,e03,c5,p23,l3,1823
i43,e04,c1,p04,l3,1795
i59,e12,c5,p21,l3,904
i43,e03,c1,p06,l3,897
i42,e12,c5,p16,l3,967
i17,e08,c5,p14,l3,926
i17,e04,c5,p21,l3,1827
i34,e01,c5,p15,l3,2693
i34,e04,c5,p18,l3,2693
i42,e05,c5,p24,l3,1796
i38,e11,c1,p20,l2,908
i38,e08,c1,p31,l2,966
i38,e11,c4,p21,l2,1800
i14,e11,c3,p32,l3,1797
i25,e08,c5,p19,l3,899
i20,e09,c5,p35,l3,897
i14,e01,c3,p29,l3,2691
i12,e08,c5,p19,l3,922
i48,e11,c1,p35,l3,905
i43,e03,c1,p10,l3,899
i12,e04,c5,p14,l3,1797
i46,e04,c1,p22,l3,1806
i46,e09,c4,p23,l3,1809
i38,e01,c4,p07,l3,2695
i17,e11,c5,p22,l3,898
i17,e09,c5,p29,l3,902
i74,e04,c5,p23,l3,2689
i39,e04,c5,p11,l3,1799
i34,e09,c5,p25,l3,1796
i17,e01,c5,p07,l3,1796
i13,e03,c5,p29,l3,898
i23,e04,c5,p21,l3,1794
i01,e09,c1,p35,l3,899
i17,e01,c5,p14,l3,1796
i06,e05,c3,p08,l1,2689
i30,e01,c1,p29,l3,1795
i38,e10,c4,p15,l1,1793
i10,e05,c3,p11,l3,2689
i14,e05,c5,p08,l3,1794
i13,e09,c5,p15,l3,898
i34,e01,c5,p18,l3,2691
i14,e08,c3,p28,l3,1794
i13,e08,c5,p12,l3,897
i21,e03,c1,p22,l3,897
i34,e08,c3,p16,l3,2689
i12,e08,c5,p10,l3,898
i13,e03,c5,p12,l3,897
i34,e01,c5,p16,l3,2691
i06,e02,c5,p07,l1,897
i23,e03,c5,p25,l3,897
i06,e10,c5,p11,l3,45778
i46,e11,c1,p17,l3,8623
i38,e10,c1,p24,l4,1829
i06,e08,c5,p29,l2,2119
i14,e08,c5,p28,l3,1592
i38,e10,c1,p35,l3,1422
i06,e11,c5,p21,l2,1534
i06,e08,c5,p10,l2,5848
i14,e01,c5,p03,l3,2572
i06,e10,c5,p06,l1,937
i46,e04,c1,p33,l3,1796
i06,e08,c5,p35,l2,3698
i38,e01,c1,p03,l3,1874
i14,e09,c5,p05,l3,2081
i14,e11,c5,p24,l3,1622
i38,e08,c1,p07,l2,1015
i38,e10,c4,p08,l4,916
i46,e08,c1,p02,l3,1234
i46,e01,c4,p10,l3,2755
i06,e11,c5,p17,l2,1413
i06,e08,c5,p25,l2,1620
i38,e10,c1,p18,l2,948
i46,e01,c4,p20,l3,2696
i38,e10,c1,p02,l2,928
i12,e09,c5,p03,l3,906
i38,e11,c4,p01,l2,1797
i46,e04,c1,p04,l3,1879
i38,e04,c1,p21,l1,2764
i46,e08,c1,p09,l3,1819
i14,e11,c5,p31,l3,992
i05,e08,c1,p19,l3,918
i30,e04,c1,p16,l3,1794
i12,e04,c5,p24,l3,1795
i38,e04,c1,p07,l1,2718
i34,e04,c5,p17,l3,2695
i42,e12,c5,p06,l3,916
i42,e12,c5,p29,l3,937
i23,e04,c5,p04,l3,1803
i38,e10,c4,p10,l2,1811
i17,e08,c5,p13,l3,901
i05,e08,c1,p21,l3,912
i38,e08,c4,p19,l2,1809
i21,e12,c1,p18,l3,899
i80,e04,c3,p35,l3,1797
i02,e01,c1,p16,l3,1815
i46,e11,c1,unknown,l3,915
i12,e08,c5,p06,l3,901
i42,e12,c5,p20,l3,916
i46,e04,c1,p30,l3,1797
i46,e09,c1,p30,l3,910
i61,e08,c1,p35,l3,909
i38,e01,c4,p08,l3,2695
i14,e01,c3,p11,l3,2703
i46,e06,c1,p05,l3,1794
i34,e03,c3,p03,l3,2694
i46,e01,c4,p09,l3,2699
i42,e02,c5,p25,l3,898
i46,e08,c4,p29,l3,1795
i16,e01,c5,p19,l3,1796
i06,e07,c5,p12,l2,901
i46,e09,c4,p13,l3,1794
i38,e06,c1,p19,l3,899
i05,e04,c1,p07,l3,1794
i06,e10,c3,p18,l4,1795
i18,e07,c1,p35,l3,899
i23,e01,c5,p18,l3,1796
i17,e11,c5,p08,l3,911
i43,e01,c1,p11,l3,1794
i38,e10,c4,p18,l4,900
i43,e03,c1,p11,l3,897
i34,e09,c5,p11,l3,1796
i38,e10,c4,p35,l3,1796
i10,e05,c3,p15,l3,2689
i38,e05,c1,p13,l1,1793
i32,e09,c5,p35,l3,897
i46,e01,c4,p30,l3,2689
i39,e01,c5,p05,l3,2689
i38,e09,c4,p06,l2,1793
i06,e10,c5,p15,l3,61833
i06,e10,c5,p35,l3,37036
i06,e10,c5,p11,l2,1066
i38,e10,c1,p17,l4,2461
i38,e10,c1,p08,l3,3790
i06,e11,c5,p10,l2,3180
i46,e11,c4,p03,l3,6055
i38,e10,c1,p04,l4,1467
i06,e10,c5,p29,l4,2567
i46,e11,c4,p10,l3,4914
i38,e11,c1,p01,l2,1210
i02,e09,c1,p19,l3,1326
i02,e04,c1,p19,l3,2235
i38,e10,c4,p03,l4,961
i06,e11,c5,p05,l2,1678
i46,e09,c1,p12,l3,1017
i46,e04,c1,p05,l3,2166
i46,e04,c1,p13,l3,1885
i46,e09,c1,p09,l3,1837
i17,e04,c5,p17,l3,1813
i06,e04,c5,p07,l1,2860
i12,e04,c5,p06,l3,1798
i02,e09,c1,p06,l3,929
i46,e09,c4,p10,l3,1849
i38,e10,c4,p04,l3,1913
i06,e10,c5,p20,l2,917
i14,e01,c3,p19,l3,2708
i06,e01,c5,p11,l3,1983
i06,e12,c5,p18,l3,1111
i46,e01,c1,p23,l3,2779
i46,e01,c4,p06,l3,2696
i46,e04,c4,p21,l3,2737
i06,e10,c5,p24,l2,942
i39,e01,c5,p10,l3,1804
i34,e04,c5,p29,l3,2716
i23,e09,c5,p15,l3,897
i25,e10,c5,p21,l4,909
i38,e01,c1,p28,l3,1794
i13,e08,c5,p05,l3,1799
i38,e01,c1,p12,l3,1826
i14,e05,c5,p18,l3,1796
i06,e07,c5,p17,l2,905
i38,e10,c4,p25,l4,909
i17,e08,c5,p22,l3,902
i14,e11,c3,p09,l3,2701
i14,e04,c3,p22,l3,1795
i42,e05,c3,p35,l3,2689
i25,e10,c5,p10,l4,899
i06,e08,c3,p05,l2,899
i34,e03,c5,p22,l3,1796
i34,e04,c5,p21,l3,2697
i05,e12,c1,p13,l3,901
i02,e04,c1,p22,l3,1798
i43,e08,c1,p19,l3,899
i34,e04,c5,p06,l3,2696
i14,e08,c3,p29,l3,1797
i14,e12,c5,p08,l3,897
i38,e12,c1,p09,l3,1793
i46,e06,c1,p19,l3,903
i01,e04,c1,p28,l3,1793
i01,e09,c1,p21,l3,897
i42,e05,c5,p20,l3,1793
i38,e08,c4,p05,l2,1793
i46,e09,c7,p03,l3,897
i06,e10,c5,p21,l3,44738
i06,e08,c5,p15,l2,3060
i38,e10,c1,p03,l3,16182
i06,e11,c5,p09,l2,2082
i14,e11,c5,p10,l3,29276
i38,e10,c1,p14,l4,1431
i46,e01,c1,p01,l3,2175
i14,e08,c5,p02,l3,4752
i46,e08,c4,p03,l3,2154
i06,e01,c5,p01,l3,1923
i06,e12,c5,p23,l3,2000
