i17,e04,c5,p03,l3,2908
i38,e10,c1,p05,l3,8995
i06,e11,c5,p16,l2,3156
i16,e04,c5,p19,l3,2897
i17,e04,c5,p19,l3,2931
i06,e10,c5,p12,l4,3578
i06,e10,c5,p03,l4,4101
i38,e10,c1,p19,l1,3005
i38,e10,c4,p19,l3,3546
i38,e11,c1,p14,l2,2948
i38,e06,c1,p16,l3,99
i06,e10,c3,p06,l4,5784
i43,e04,c1,p19,l3,2899
i02,e09,c1,p02,l3,9
i02,e01,c1,p29,l3,2896
i06,e10,c5,p29,l2,2911
i33,e03,c1,p21,l3,1
i02,e04,c1,p03,l3,2911
i16,e08,c5,p19,l3,12
i66,e04,c3,p19,l3,2889
i16,e08,c5,p24,l3,5
i46,e08,c4,p03,l3,2891
i07,e12,c5,p19,l3,16
i02,e01,c1,p15,l3,2928
i02,e08,c1,p14,l3,53
i38,e06,c1,p25,l3,57
i42,e05,c5,p14,l3,2899
i38,e09,c1,p14,l2,2910
i27,e08,c5,p04,l3,1
i38,e08,c1,p12,l2,2901
i34,e01,c5,p12,l3,5779
i34,e01,c5,p10,l3,5782
i17,e04,c5,p22,l3,2895
i06,e10,c3,p15,l3,2898
i25,e10,c5,p01,l4,2890
i42,e02,c5,p35,l3,1
i46,e08,c1,p03,l3,2
i02,e04,c1,p23,l3,5778
i46,e08,c1,p30,l3,2
i05,e03,c1,p35,l3,5
i06,e01,c5,p07,l3,2907
i14,e08,c5,p18,l3,4
i06,e01,c5,p30,l3,2889
i23,e04,c5,p19,l3,2889
i02,e09,c1,p28,l3,3
i14,e12,c5,p01,l3,1
i39,e04,c5,p07,l3,2890
i38,e10,c1,unknown,l3,1
i20,e04,c5,p11,l3,2890
i18,e11,c1,p35,l3,1
i05,e12,c1,p24,l3,1
i38,e08,c1,p34,l2,2889
i17,e08,c5,p17,l3,1
i43,e01,c1,p13,l3,2889
i09,e09,c5,p25,l3,1
i17,e08,c5,p23,l3,2889
i34,e03,c5,p18,l3,2927
i38,e10,c1,p11,l3,8501
i06,e08,c5,p06,l2,3182
i38,e10,c1,p15,l3,6378
i38,e10,c1,p03,l4,5327
i06,e08,c5,p08,l2,3006
i12,e04,c5,p11,l3,2894
i06,e12,c5,p13,l3,79
i34,e08,c5,p10,l3,2939
i38,e10,c1,p08,l3,1082
i06,e10,c5,p24,l3,14833
i12,e04,c5,p19,l3,2914
i38,e09,c1,p19,l2,3051
i06,e01,c5,p24,l3,2923
i02,e08,c1,p17,l3,79
i46,e11,c1,p08,l3,141
i06,e10,c3,p11,l3,3213
i38,e11,c1,p30,l2,2893
i06,e11,c5,p02,l2,2996
i38,e08,c1,p06,l2,2913
i46,e08,c1,p08,l3,1
i06,e10,c3,p28,l3,3018
i34,e03,c5,p02,l3,2904
i06,e01,c5,p04,l3,2904
i06,e12,c5,p20,l3,12
i06,e11,c5,p09,l2,5785
i38,e10,c1,p32,l2,2910
i38,e10,c4,p35,l3,2895
i38,e11,c4,p14,l2,5777
i38,e09,c1,p25,l2,2892
i39,e04,c5,p21,l3,2892
i34,e03,c5,p32,l3,2890
i38,e11,c4,p07,l2,5779
i38,e01,c1,unknown,l3,2894
i38,e11,c4,p05,l2,5778
i05,e06,c4,p03,l3,2889
i17,e09,c5,p08,l3,3
i06,e12,c3,p02,l3,2891
i05,e04,c1,p32,l3,2889
i06,e08,c3,p12,l2,2889
i38,e08,c1,p30,l2,2893
i05,e07,c1,p10,l3,3
i17,e04,c5,p17,l3,2890
i13,e04,c5,p02,l3,2890
i48,e08,c1,p19,l3,1
i38,e11,c1,p34,l2,2889
i38,e10,c1,p10,l3,38221
i06,e08,c5,p02,l2,3278
i06,e09,c5,p29,l2,2930
i38,e08,c1,p29,l2,2952
i26,e01,c1,p35,l3,2890
i38,e06,c1,p17,l3,118
i38,e08,c1,p13,l2,3212
i38,e08,c1,p04,l2,2909
i06,e04,c5,p22,l1,5809
i42,e05,c5,p21,l3,2889
i34,e03,c5,p19,l3,2998
i06,e11,c5,p20,l2,2963
i06,e09,c5,p10,l2,2941
i43,e09,c1,p10,l3,3
i06,e09,c5,p05,l2,2903
i05,e01,c1,p35,l3,2896
i38,e08,c4,p25,l2,5783
i05,e09,c1,p10,l3,6
i06,e10,c5,p04,l1,2924
i14,e01,c5,p19,l3,2901
i34,e08,c5,p21,l3,2899
i30,e09,c1,p14,l3,1
i46,e08,c4,p19,l3,2890
i38,e10,c1,unknown,l4,2896
i14,e01,c5,p29,l3,2890
i38,e10,c1,p18,l2,2901
i38,e10,c1,p22,l2,2895
i49,e06,c1,p33,l3,3
i06,e09,c5,p33,l2,2890
i79,e07,c1,p24,l3,2
i25,e08,c5,p21,l3,2
i38,e10,c1,unknown,l4,2894
i38,e10,c4,p15,l4,2902
i46,e09,c1,p03,l3,5
i39,e01,c5,p35,l3,2889
i33,e08,c1,p19,l3,1
i05,e05,c1,p04,l3,2889
i34,e08,c5,p02,l3,2889
i07,e12,c5,p10,l3,1
i39,e09,c5,p05,l3,2890
i38,e12,c1,p28,l3,1
i43,e08,c1,p03,l3,1
i17,e04,c5,p02,l3,2928
i38,e10,c1,p19,l4,8455
i12,e08,c5,p10,l3,25
i38,e10,c1,p29,l4,3844
i38,e10,c1,p35,l3,436
i06,e08,c5,p24,l2,3707
i06,e01,c5,p03,l3,2933
i06,e12,c5,p08,l3,12
i06,e10,c5,p28,l3,3812
i06,e10,c5,p06,l4,3457
i38,e06,c1,p01,l3,277
i06,e10,c5,p10,l1,2970
i06,e10,c5,p20,l4,3090
i38,e10,c1,p26,l3,278
i38,e06,c1,p32,l3,111
i06,e10,c3,p19,l3,3302
i38,e11,c1,p04,l2,2972
i18,e04,c1,p35,l3,2905
i38,e11,c1,p31,l2,2900
i38,e06,c1,p07,l3,139
i06,e12,c5,p04,l3,27
i05,e03,c1,p20,l3,1
i46,e08,c4,p15,l3,2894
i14,e08,c5,p14,l3,7
i38,e06,c4,p06,l3,2903
i46,e08,c1,p18,l3,1
i20,e04,c5,p04,l3,2889
i01,e09,c1,p19,l3,1
i05,e01,c1,p15,l3,2889
i34,e09,c5,p13,l3,2892
i05,e08,c4,p15,l3,2889
i14,e08,c5,p04,l3,4
i01,e01,c1,p19,l3,2889
i05,e12,c1,p07,l3,1
i13,e11,c5,p21,l3,2
i34,e03,c5,p04,l3,2893
i25,e03,c5,p05,l3,2889
i38,e10,c1,p08,l1,2890
i38,e01,c4,p10,l3,5779
i14,e08,c5,p07,l3,5
i46,e01,c4,p10,l3,5777
i15,e04,c2,p35,l3,2948
i38,e10,c1,p14,l4,3379
i06,e10,c5,p09,l3,6582
i38,e11,c1,p23,l2,5818
i38,e01,c1,p15,l3,2916
i29,e01,c5,p35,l3,2907
i06,e10,c3,p10,l3,3243
i38,e11,c1,p20,l2,2916
i38,e10,c1,p12,l4,3793
i38,e10,c4,p21,l3,3090
i38,e10,c4,p03,l3,2986
i28,e08,c1,p35,l3,10842
i06,e10,c5,p15,l2,3068
i05,e04,c1,p19,l3,2891
i06,e04,c5,p32,l1,5834
i38,e09,c1,p17,l2,2898
i34,e05,c5,p13,l3,2889
i06,e12,c5,p18,l3,84
i38,e08,c1,p21,l2,3004
i06,e10,c3,p17,l3,3065
i06,e10,c5,p03,l2,2980
i38,e01,c1,p11,l3,2910
i06,e08,c5,p30,l2,2929
i38,e10,c1,p30,l1,2901
i05,e01,c1,p10,l3,2893
i06,e09,c5,p02,l2,2893
i38,e04,c1,p20,l1,5805
i06,e01,c5,p31,l3,2894
i02,e01,c1,p21,l3,2898
i38,e09,c1,p11,l2,2908
i38,e11,c4,p24,l2,5778
i38,e12,c4,p15,l3,2889
i38,e10,c1,p28,l1,2893
i02,e08,c1,p32,l3,8
i38,e07,c1,p17,l2,2891
i14,e04,c5,p13,l3,2891
i25,e08,c5,p15,l3,1
i39,e01,c5,p03,l3,2889
i17,e08,c3,p03,l3,2898
i34,e09,c5,p25,l3,2890
i05,e07,c1,p16,l3,2
i12,e04,c5,p03,l3,2889
i33,e03,c1,p10,l3,2
i23,e09,c5,p01,l3,2
i05,e06,c1,p29,l3,3
i38,e11,c4,p22,l2,5777
i74,e02,c5,p14,l3,1
i38,e10,c4,p09,l4,5777
i38,e08,c4,p03,l2,5779
i39,e04,c5,p19,l3,2889
i38,e09,c1,p18,l2,2898
i38,e10,c1,p22,l1,2896
i06,e08,c5,p20,l2,3476
i06,e12,c5,p15,l3,83
i06,e10,c5,p18,l3,16015
i38,e10,c1,p02,l1,2894
i38,e11,c1,p13,l2,3087
i38,e09,c1,p13,l2,2984
i06,e01,c5,p22,l3,2919
i06,e11,c5,p35,l2,3522
i38,e06,c1,p09,l3,2957
i06,e10,c3,p03,l3,3022
i38,e04,c1,p11,l1,5787
i06,e01,c5,p21,l3,2937
i12,e01,c5,p35,l3,2889
i42,e02,c3,p06,l3,2889
i14,e08,c5,p11,l3,9
i06,e08,c3,p10,l2,2897
i13,e08,c5,p19,l3,13
i06,e10,c3,p11,l4,5784
i30,e09,c1,p19,l3,6
i46,e08,c4,p32,l3,2889
i38,e12,c1,p04,l3,1
i19,e11,c5,p10,l3,15
i46,e11,c1,p04,l3,20
i02,e04,c1,p14,l3,2896
i02,e04,c4,p07,l3,5777
i17,e01,c5,p21,l3,2891
i17,e04,c5,p18,l3,2899
i42,e05,c5,p13,l3,2897
