i06,e10,c5,p10,l4,10887
i38,e10,c1,p05,l4,3365
i38,e10,c1,p09,l3,5705
i17,e01,c5,p15,l3,2209
i06,e10,c5,p22,l3,10335
i06,e10,c5,p22,l4,2335
i38,e06,c1,p17,l3,2134
i02,e01,c1,p11,l3,1578
i38,e01,c1,p01,l3,1521
i02,e01,c1,p35,l3,1530
i34,e04,c5,p11,l3,2926
i06,e10,c5,p31,l2,1485
i38,e10,c1,p03,l2,1497
i06,e10,c5,p07,l1,1499
i06,e12,c5,p26,l3,1482
i46,e11,c4,p35,l3,1497
i06,e09,c5,p26,l2,2189
i34,e03,c5,p05,l3,2986
i30,e01,c1,p12,l3,1475
i41,e08,c1,p10,l3,735
i06,e01,c5,p22,l3,2212
i42,e05,c3,p19,l3,2188
i06,e09,c5,p13,l2,1483
i14,e08,c5,p14,l3,1459
i06,e10,c3,p06,l4,1459
i38,e12,c1,p17,l3,740
i13,e11,c5,p10,l3,1490
i38,e11,c1,p28,l2,1495
i34,e09,c5,p29,l3,2188
i38,e10,c4,p02,l4,741
i30,e09,c1,p20,l3,730
i38,e08,c4,p08,l2,2194
i39,e01,c5,p09,l3,2194
i61,e11,c1,p35,l3,736
i41,e01,c1,p28,l3,1460
i06,e10,c3,p17,l4,1459
i06,e10,c3,p09,l4,2195
i38,e08,c4,p01,l2,2190
i38,e10,c1,unknown,l3,733
i13,e11,c5,p28,l3,1464
i06,e05,c5,p12,l1,2188
i38,e10,c1,p29,l2,1480
i30,e09,c1,p03,l3,736
i03,e09,c5,p17,l3,1460
i02,e04,c1,p25,l3,1461
i39,e01,c5,p11,l3,2188
i02,e01,c1,p25,l3,1460
i23,e01,c5,p19,l3,2189
i23,e04,c5,p10,l3,2189
i39,e01,c5,p31,l3,2189
i27,e01,c5,p12,l3,2188
i38,e09,c4,p02,l2,2192
i09,e04,c5,p35,l3,2188
i03,e08,c5,p11,l3,1460
i38,e12,c1,p09,l3,1462
i16,e11,c5,p10,l3,1459
i01,e09,c1,p11,l3,730
i03,e04,c5,p07,l3,2188
i07,e11,c5,p04,l3,1459
i17,e01,c5,p14,l3,2188
i05,e01,c1,p03,l3,1459
i38,e11,c1,p19,l2,2026
i38,e10,c1,p11,l3,15185
i38,e10,c1,p10,l4,12643
i38,e10,c1,p28,l4,1157
i38,e06,c1,p16,l3,1772
i38,e01,c1,p09,l3,1466
i17,e04,c5,p03,l3,2253
i06,e10,c5,p20,l4,1805
i38,e06,c1,p06,l3,1691
i17,e11,c5,p12,l3,1539
i38,e06,c1,p14,l3,1824
i34,e01,c5,p19,l3,2956
i38,e09,c1,p07,l2,1530
i38,e01,c1,p23,l3,2229
i38,e11,c1,p14,l2,1545
i38,e10,c4,p21,l3,1569
i02,e01,c1,p02,l3,1498
i38,e10,c4,p14,l3,1478
i34,e03,c5,p29,l3,2216
i06,e10,c5,p07,l2,1533
i17,e11,c5,p31,l3,1474
i38,e10,c4,p31,l3,1548
i38,e01,c1,p24,l3,1520
i06,e10,c5,p16,l1,1519
i06,e07,c5,p21,l2,1511
i05,e01,c1,p05,l3,2191
i39,e09,c5,p06,l3,1459
i06,e10,c5,p25,l1,1468
i06,e01,c5,p04,l3,2235
i02,e09,c1,p05,l3,1510
i06,e01,c5,p32,l3,2209
i17,e04,c5,p13,l3,2233
i06,e12,c5,p32,l3,1579
i34,e08,c5,p35,l3,2220
i15,e04,c6,p35,l3,1497
i34,e03,c5,p09,l3,2973
i06,e07,c5,p35,l2,1460
i02,e01,c4,p17,l3,2189
i38,e04,c1,p18,l1,2202
i02,e09,c1,p18,l3,746
i30,e04,c1,p07,l3,2191
i67,e09,c5,p22,l3,1461
