i06,e10,c5,p11,l3,44819
i38,e10,c1,p06,l3,6461
i38,e10,c1,p05,l3,13415
i06,e11,c5,p16,l2,3870
i06,e10,c5,p12,l1,81
i06,e10,c5,p20,l4,2906
i02,e04,c1,p11,l3,2499
i14,e08,c5,p32,l3,11
i06,e04,c5,p17,l1,238
i06,e08,c5,p32,l2,3237
i38,e11,c1,p28,l2,4908
i06,e09,c5,p11,l2,2563
i38,e01,c7,p10,l3,22
i38,e08,c1,p04,l2,4944
i06,e09,c5,p15,l2,2580
i38,e10,c1,p33,l4,4887
i06,e01,c5,p20,l3,32
i34,e08,c5,p19,l3,112
i14,e08,c5,p24,l3,14
i06,e10,c3,p24,l4,2438
i06,e01,c5,p07,l3,102
i38,e08,c7,p13,l2,2438
i05,e04,c1,p18,l3,2438
i06,e10,c3,p23,l3,38
i05,e12,c1,p16,l3,2446
i06,e10,c3,p13,l3,27
i14,e08,c5,p17,l3,29
i06,e08,c3,p19,l2,2499
i38,e06,c4,p07,l3,28
i14,e08,c5,p25,l3,12
i06,e10,c3,p08,l3,8
i46,e11,c1,p13,l3,2467
i02,e11,c1,p17,l3,2435
i01,e04,c1,p10,l3,2445
i17,e04,c5,p31,l3,2
i17,e08,c5,p07,l3,6
i12,e04,c5,p15,l3,6
i39,e04,c5,p02,l3,5
i21,e03,c1,p10,l3,2440
i46,e08,c4,p05,l3,2
i38,e11,c4,p24,l2,2436
i21,e12,c1,p16,l3,2444
i03,e08,c5,p01,l3,2
i110,e09,c1,p10,l3,2435
i38,e10,c1,p09,l1,2443
i13,e11,c5,p24,l3,3
i41,e09,c1,p10,l3,2435
i06,e05,c5,p29,l1,1
i38,e05,c1,p15,l1,2433
i39,e04,c5,p23,l3,1
i23,e04,c5,p04,l3,5
i13,e04,c5,p21,l3,6
i38,e10,c4,p04,l2,2434
i07,e09,c5,p02,l3,4
i06,e04,c3,p05,l1,1
i17,e09,c5,p13,l3,2
i46,e08,c1,p09,l3,2434
i39,e04,c5,p28,l3,3
i38,e09,c4,p05,l2,2437
i14,e09,c5,p03,l3,4
i14,e09,c5,p14,l3,2
i43,e11,c1,p10,l3,2435
i48,e04,c1,p03,l3,2433
i67,e04,c5,p10,l3,1
i39,e01,c5,p25,l3,2
i14,e11,c5,p12,l3,1
i38,e10,c4,p22,l4,2434
i38,e05,c1,p19,l1,2433
i38,e10,c1,p17,l2,4927
i46,e11,c1,p12,l3,2916
i02,e01,c1,p08,l3,2452
i06,e01,c5,p15,l3,146
i02,e01,c1,p02,l3,2471
i02,e09,c1,p15,l3,2469
i06,e12,c5,p02,l3,294
i38,e09,c1,p11,l2,4997
i06,e10,c3,p14,l3,65
i06,e01,c5,p11,l3,142
i38,e11,c1,p29,l2,4951
i07,e12,c5,p10,l3,15
i38,e08,c1,p06,l2,4921
i38,e10,c1,unknown,l3,2436
i02,e04,c1,p25,l3,2442
i38,e06,c7,p10,l3,13
i34,e03,c5,p24,l3,34
i38,e10,c1,p15,l1,2481
i38,e06,c4,p12,l3,29
i03,e09,c5,p21,l3,2
i46,e09,c1,p15,l3,2444
i46,e08,c1,p10,l3,2452
i05,e03,c1,p11,l3,2437
i06,e08,c5,p09,l2,2818
i17,e04,c5,p09,l3,8
i17,e09,c5,p11,l3,10
i30,e09,c1,p07,l3,2435
i38,e10,c7,p12,l2,2436
i38,e10,c7,p32,l4,2443
i06,e05,c5,p04,l1,1
i23,e09,c5,p12,l3,3
i16,e01,c5,p25,l3,4
i23,e01,c5,p10,l3,3
i14,e11,c5,p01,l3,3
i02,e04,c1,p08,l3,2438
i17,e04,c5,p02,l3,30
i05,e07,c1,p35,l3,2442
i06,e08,c5,p34,l2,2433
i14,e04,c5,p10,l3,4
i01,e01,c1,p19,l3,2435
i23,e08,c5,p03,l3,1
i42,e05,c5,p16,l3,3
i02,e01,c1,p32,l3,2434
i12,e01,c5,p22,l3,2
i02,e01,c1,p21,l3,2461
i38,e08,c4,p13,l2,2442
i38,e04,c4,p10,l1,7
i34,e09,c5,p05,l3,2
i05,e03,c1,p12,l3,2438
i13,e12,c5,p12,l3,2
i23,e08,c5,p18,l3,1
i38,e11,c1,unknown,l2,4865
i16,e08,c5,p19,l3,3
i14,e09,c5,p02,l3,3
i39,e09,c5,p25,l3,3
i38,e01,c4,p10,l3,12
i30,e04,c1,p06,l3,2434
i12,e01,c5,p07,l3,1
i05,e01,c1,p17,l3,2434
i05,e01,c1,p01,l3,2433
i13,e11,c5,p06,l3,4
i30,e04,c1,p02,l3,2434
i38,e09,c1,unknown,l2,4866
i14,e12,c5,p23,l3,1
i17,e09,c5,p20,l3,2
i38,e10,c4,p18,l2,2436
i05,e06,c1,p06,l3,2433
i18,e11,c1,p35,l3,2433
i13,e03,c5,p01,l3,1
i38,e10,c1,p10,l4,20026
i38,e10,c1,p29,l3,8445
i38,e10,c4,p17,l3,342
i38,e11,c1,p10,l2,6221
i06,e08,c5,p16,l2,4023
i06,e10,c5,p18,l2,2517
i38,e11,c1,p24,l2,4969
i06,e10,c3,p15,l3,600
i06,e10,c3,p05,l3,63
i06,e12,c5,p05,l3,644
i38,e06,c1,p01,l3,4153
i14,e12,c5,p19,l3,143
i38,e07,c1,p10,l2,4867
i06,e12,c5,p16,l3,879
i38,e11,c1,p22,l2,4912
i06,e08,c5,p21,l2,4352
i21,e01,c1,p17,l3,2444
i06,e09,c5,p29,l2,2507
i06,e10,c5,p01,l2,2486
i38,e12,c1,p19,l3,2565
i48,e11,c1,p10,l3,2444
i06,e10,c5,p06,l1,33
i38,e09,c1,p21,l2,4923
i33,e11,c1,p10,l3,2434
i05,e07,c1,p12,l3,2435
i38,e10,c4,p13,l4,2493
i06,e12,c5,p18,l3,222
i06,e01,c5,p35,l3,107
i13,e01,c5,p21,l3,4
i34,e03,c5,p17,l3,76
i05,e09,c1,p17,l3,2436
i38,e06,c4,p13,l3,42
i38,e01,c1,p20,l3,2444
i38,e10,c4,p05,l4,2488
i34,e09,c5,p10,l3,31
i21,e03,c1,p13,l3,2434
i30,e09,c1,p15,l3,2441
i06,e01,c5,p17,l3,96
i54,e09,c1,p35,l3,2443
i14,e04,c5,p14,l3,18
i02,e04,c1,p14,l3,2449
i46,e01,c4,p35,l3,48
i14,e08,c5,p10,l3,20
i15,e04,c6,p35,l3,10
i06,e09,c3,p10,l2,2437
i13,e08,c5,p01,l3,10
i43,e04,c1,p29,l3,2446
i13,e08,c5,p12,l3,4
i41,e04,c1,p35,l3,2440
i31,e09,c1,p35,l3,2434
i49,e11,c1,p01,l3,2435
i09,e04,c5,p03,l3,2
i39,e09,c5,p07,l3,4
i06,e01,c3,p24,l3,2
i30,e09,c1,p17,l3,2437
i38,e12,c1,p11,l3,2450
i02,e04,c1,p06,l3,2435
i38,e11,c4,p26,l2,4865
i12,e04,c5,p11,l3,6
i38,e01,c4,p02,l3,1
i30,e04,c1,p21,l3,2437
i48,e08,c1,p19,l3,2435
i07,e04,c5,p02,l3,5
i01,e09,c1,p13,l3,2433
i42,e05,c3,p05,l3,1
