i06,e10,c5,p18,l3,3861
i38,e10,c1,p16,l3,1132
i06,e10,c5,p30,l4,5542
i38,e10,c1,p14,l3,973
i06,e10,c5,p23,l4,5704
i17,e11,c5,p01,l3,2
i02,e01,c1,p03,l3,5533
i06,e08,c5,p20,l2,80
i12,e08,c5,p19,l3,31
i02,e08,c1,p17,l3,54
i39,e04,c5,p21,l3,3
i38,e10,c4,p09,l1,11029
i02,e08,c1,p04,l3,23
i38,e10,c4,p01,l4,5534
i26,e11,c1,p35,l3,13
i14,e11,c5,p15,l3,5
i14,e08,c5,p11,l3,9
i38,e09,c1,p02,l2,17
i17,e08,c5,p17,l3,9
i46,e09,c1,p03,l3,10
i14,e08,c3,p08,l3,1
i38,e01,c1,p14,l3,5517
i46,e09,c1,p05,l3,3
i14,e08,c5,p10,l3,22
i02,e04,c1,p12,l3,10
i43,e04,c1,p19,l3,1
i13,e03,c5,p21,l3,1
i06,e11,c5,p20,l2,3
i06,e10,c5,p24,l2,3
i46,e11,c1,p08,l3,1
i38,e11,c4,p24,l2,5515
i46,e08,c1,p11,l3,1
i05,e05,c1,p10,l3,5515
i38,e10,c1,p21,l1,5515
i16,e04,c5,p13,l3,1
i06,e10,c5,p03,l4,7112
i06,e08,c5,p12,l2,1021
i06,e08,c5,p35,l2,858
i38,e10,c1,p22,l3,70
i38,e09,c4,p03,l2,5516
i38,e06,c4,p08,l3,5542
i38,e10,c1,p04,l4,5629
i06,e12,c5,p14,l3,31
i14,e08,c5,p01,l3,52
i30,e09,c1,p12,l3,3
i38,e10,c1,p14,l2,23
i06,e10,c5,p11,l1,5532
i06,e10,c5,p02,l2,12
i06,e01,c5,p23,l3,11043
i34,e08,c5,p09,l3,11051
i02,e08,c4,p28,l3,5519
i34,e04,c5,p22,l3,5522
i02,e08,c4,p17,l3,5523
i38,e01,c4,p10,l3,11033
i03,e10,c5,p10,l3,2
i38,e10,c4,p35,l3,5518
i02,e08,c4,p18,l3,5515
i02,e08,c1,p25,l3,3
i17,e04,c5,p35,l3,3
i06,e05,c5,p11,l1,11030
i14,e04,c5,p20,l3,2
i34,e04,c5,p14,l3,5515
i21,e03,c1,p02,l3,1
i34,e09,c5,p22,l3,5515
i06,e10,c5,p32,l1,5517
i12,e04,c5,p14,l3,2
i03,e04,c5,p10,l3,1
i38,e10,c1,p03,l3,6091
i38,e01,c1,p05,l3,5541
i06,e10,c5,p29,l4,5848
i06,e12,c5,p09,l3,5578
i06,e10,c5,p01,l2,2
i06,e12,c5,p29,l3,134
i38,e01,c1,p16,l3,5521
i06,e04,c5,p15,l1,5593
i06,e10,c5,p08,l1,5527
i34,e03,c5,p01,l3,5542
i23,e01,c5,p09,l3,5517
i06,e04,c5,p21,l1,5572
i38,e10,c1,p19,l1,5525
i38,e10,c4,p11,l4,5529
i38,e01,c4,p01,l3,11029
i02,e09,c1,p07,l3,5
i14,e04,c5,p11,l3,3
i38,e10,c4,p19,l3,5522
i39,e09,c5,p10,l3,2
i02,e08,c1,p22,l3,1
i02,e04,c1,p16,l3,3
i46,e09,c1,p12,l3,1
i38,e07,c1,p01,l2,1
i38,e04,c1,p17,l1,5515
i14,e08,c5,p14,l3,1
i30,e01,c1,p29,l3,5515
i06,e10,c5,p14,l3,4545
i38,e10,c1,p16,l4,5750
i38,e10,c4,p07,l3,5653
i38,e08,c1,p19,l2,32
i06,e10,c5,p07,l1,5552
i38,e10,c1,p06,l3,760
i06,e11,c5,p12,l2,188
i06,e11,c5,p14,l2,91
i05,e12,c1,p11,l3,3
i05,e12,c1,p10,l3,42
i38,e10,c1,p05,l1,5522
i38,e08,c1,p17,l2,27
i38,e08,c1,p16,l2,188
i05,e07,c1,p09,l3,5519
i38,e06,c4,p11,l3,5533
i38,e10,c1,p04,l2,2
i38,e11,c1,p04,l2,13
i06,e12,c5,p04,l3,58
i02,e04,c1,p11,l3,18
i14,e04,c5,p15,l3,11
i06,e04,c5,p19,l1,5567
i17,e09,c5,p07,l3,3
i38,e10,c1,unknown,l4,5528
i05,e12,c1,p07,l3,3
i46,e01,c1,p03,l3,5519
i38,e11,c4,p10,l2,5526
i06,e04,c5,p35,l1,5536
i17,e08,c5,p12,l3,2
i06,e05,c5,p10,l1,11030
i17,e09,c5,p01,l3,1
i13,e03,c5,p07,l3,1
i38,e10,c1,p19,l3,4125
i38,e10,c1,p24,l4,5658
i38,e10,c1,p35,l3,166
i38,e10,c1,p25,l3,101
i06,e11,c5,p15,l2,376
i38,e06,c1,p24,l3,84
i38,e10,c4,p14,l3,5543
i06,e08,c5,p07,l2,492
i02,e08,c1,p15,l3,30
i14,e08,c5,p02,l3,14
i17,e09,c5,p21,l3,2
i06,e12,c5,p06,l3,180
i17,e08,c5,p21,l3,10
i39,e04,c5,p22,l3,3
i34,e03,c5,p31,l3,5525
i17,e08,c5,p03,l3,31
i46,e11,c4,p03,l3,5517
i06,e10,c5,p13,l1,5528
i06,e10,c3,p12,l3,4
i06,e12,c5,p30,l3,3
i38,e09,c1,p12,l2,9
i02,e04,c1,p08,l3,8
i42,e02,c5,p17,l3,1
i46,e04,c4,p03,l3,5515
i38,e10,c1,p24,l2,3
i16,e04,c5,p16,l3,3
i06,e10,c3,p07,l4,5516
i02,e11,c1,p05,l3,3
i26,e04,c1,p35,l3,3
i38,e11,c4,p17,l2,5515
i38,e01,c4,p02,l3,11029
i20,e02,c5,p03,l3,1
i34,e04,c5,p17,l3,5515
i38,e10,c4,p14,l4,5515
i74,e01,c5,p17,l3,5515
i14,e11,c5,p01,l3,1
i42,e05,c5,p10,l3,5515
i30,e09,c1,p14,l3,1
i06,e10,c5,p17,l3,8032
i06,e10,c5,p09,l3,12802
i06,e10,c5,p09,l4,12113
i06,e10,c5,p19,l1,5559
i38,e11,c1,p35,l2,25
i43,e04,c1,p11,l3,9
i06,e08,c5,p19,l2,2350
i06,e10,c3,p15,l3,59
i38,e01,c1,p03,l3,5572
i38,e11,c1,unknown,l2,1
i38,e08,c1,p07,l2,46
i06,e12,c5,p32,l3,25
i06,e04,c5,p17,l1,5581
i38,e10,c1,p32,l3,23
i06,e09,c5,p19,l2,27
i38,e01,c4,p15,l3,11037
i38,e08,c4,p07,l2,5518
i05,e01,c1,p04,l3,5515
i06,e12,c5,p20,l3,4
i12,e04,c5,p10,l3,6
i38,e10,c4,p15,l4,5524
i06,e09,c5,p01,l2,12
i06,e04,c5,p22,l1,5531
i34,e03,c5,p07,l3,5526
i12,e01,c5,p19,l3,5520
i06,e08,c3,p11,l2,1
i57,e12,c8,p10,l3,5515
i06,e10,c3,p08,l3,10
i17,e04,c5,p14,l3,15
i20,e05,c5,p10,l3,5515
i38,e07,c1,p26,l2,3
i06,e10,c5,p20,l2,1
i38,e10,c4,p24,l4,5521
i16,e04,c5,p01,l3,3
i17,e01,c5,p15,l3,5516
i25,e10,c5,p12,l4,5517
i01,e09,c1,p35,l3,1
i38,e10,c4,p09,l4,11029
i38,e01,c1,p17,l3,5515
i42,e02,c5,p35,l3,1
i34,e03,c5,p14,l3,5515
i38,e10,c1,p15,l3,3400
i06,e10,c5,p02,l3,4971
i06,e10,c5,p24,l3,5114
i38,e11,c1,p07,l2,105
i38,e06,c1,p08,l3,333
i38,e11,c1,p08,l2,33
i06,e10,c3,p03,l3,38
i38,e06,c1,p35,l3,51
i17,e08,c5,p31,l3,8
i17,e08,c5,p10,l3,24
i06,e01,c5,p19,l3,5546
i48,e11,c1,p15,l3,1
i05,e12,c1,p01,l3,3
i17,e08,c5,p09,l3,5520
i14,e08,c5,p16,l3,6
i17,e09,c5,p03,l3,4
i02,e01,c1,p05,l3,5526
i34,e01,c5,p32,l3,11029
i16,e04,c5,p10,l3,1
i34,e03,c5,p13,l3,5518
i46,e09,c1,p24,l3,1
i06,e11,c5,p30,l2,3
i38,e08,c1,p25,l2,1
i34,e09,c5,p18,l3,5520
i14,e07,c5,p07,l3,4
i42,e02,c5,p10,l3,1
i39,e01,c5,p08,l3,5515
i06,e02,c5,p17,l1,5515
i46,e11,c1,p07,l3,1
i06,e10,c5,p07,l4,7179
i06,e10,c5,p10,l3,41752
i06,e10,c5,p11,l3,12556
i38,e10,c1,p10,l4,10007
i06,e10,c5,p07,l3,14425
i06,e10,c5,p16,l3,8058
i06,e10,c5,p12,l4,6517
i38,e06,c1,p12,l3,291
i38,e08,c1,p11,l2,69
i38,e10,c1,p20,l3,175
i38,e10,c1,p13,l4,5936
i06,e09,c5,p18,l2,5
i34,e08,c5,p11,l3,5523
i06,e04,c5,p29,l1,5583
i06,e10,c5,p31,l4,5537
i06,e11,c5,p29,l2,108
i02,e08,c1,p14,l3,34
i12,e08,c5,p31,l3,5
i06,e10,c5,p09,l1,5529
i17,e01,c5,p20,l3,5532
i02,e01,c1,p11,l3,5528
i38,e08,c1,p14,l2,27
i06,e04,c5,p08,l1,5553
i14,e04,c5,p18,l3,6
i46,e11,c1,p15,l3,1
i38,e10,c1,p13,l1,5520
i06,e11,c3,p10,l2,11
i38,e01,c1,p15,l3,5523
i06,e10,c3,p14,l3,4
i17,e08,c5,p14,l3,15
i38,e10,c4,p05,l4,5525
i06,e09,c5,p31,l2,1
i06,e07,c5,p15,l2,3
i05,e09,c1,p03,l3,1
i34,e03,c5,p28,l3,5521
i74,e09,c5,p07,l3,4
i22,e02,c5,p16,l3,1
i06,e01,c5,p28,l3,5516
i21,e01,c1,p11,l3,5516
i46,e04,c1,p11,l3,1
i14,e08,c5,p12,l3,1
i05,e12,c1,p19,l3,1
i06,e10,c5,p04,l3,3862
i06,e10,c5,p04,l4,5934
i38,e10,c1,p03,l1,5520
i06,e10,c5,p22,l4,5745
i38,e06,c1,p29,l3,47
i06,e08,c5,p25,l2,175
i06,e09,c5,p02,l2,20
i06,e10,c5,p16,l2,11
i06,e10,c5,p18,l2,20
i38,e10,c4,p04,l4,5530
i06,e08,c5,p28,l2,195
i14,e08,c5,p21,l3,8
i02,e04,c1,p04,l3,12
i34,e03,c5,p29,l3,5517
i38,e08,c4,p08,l2,5591
i17,e04,c5,p10,l3,28
i02,e08,c1,p05,l3,104
i46,e09,c4,p35,l3,5527
i14,e12,c5,p10,l3,8
i05,e12,c1,p29,l3,14
i13,e08,c5,p10,l3,4
i39,e04,c5,p05,l3,3
i38,e10,c4,p13,l3,5536
i12,e04,c5,p03,l3,8
i13,e03,c5,p31,l3,1
i17,e04,c5,p07,l3,2
i06,e10,c5,p22,l2,1
i02,e04,c1,p09,l3,5518
i05,e08,c1,p29,l3,1
i06,e10,c3,p19,l1,5515
i05,e01,c1,p12,l3,5515
i14,e08,c3,p13,l3,2
i38,e01,c1,p33,l3,5515
i30,e01,c1,p10,l3,5515
i03,e01,c5,p17,l3,5515
i06,e10,c5,p15,l3,15619
i06,e10,c5,p14,l4,5966
i38,e12,c1,p10,l3,416
i38,e08,c1,p05,l2,31
i06,e10,c5,p07,l2,13
i38,e01,c4,p04,l3,11032
i06,e12,c5,p03,l3,198
i06,e11,c3,p18,l2,19
i12,e08,c5,p32,l3,5
i14,e08,c5,p15,l3,53
i23,e01,c5,p12,l3,5516
i34,e03,c5,p24,l3,5529
i06,e10,c5,p04,l2,14
i38,e10,c1,p30,l3,8
i43,e09,c1,p19,l3,2
i34,e03,c5,p06,l3,5525
i39,e01,c5,p10,l3,5515
i06,e10,c5,p35,l1,5522
i46,e04,c1,p15,l3,3
i38,e04,c1,p11,l1,5517
i34,e03,c5,p20,l3,5516
i02,e08,c1,p09,l3,5517
i23,e03,c5,p11,l3,1
i05,e03,c1,p10,l3,3
i13,e11,c5,p04,l3,1
i06,e01,c5,p25,l3,5515
i38,e10,c1,p17,l3,1747
i38,e10,c1,p33,l3,2
i06,e10,c5,p23,l3,7278
i38,e10,c1,p06,l4,5688
i06,e10,c5,p24,l4,6109
i38,e10,c1,p05,l2,47
i38,e09,c1,p16,l2,8
i02,e01,c1,p18,l3,5521
i38,e08,c1,p03,l2,22
i06,e07,c5,p03,l2,2
i02,e04,c1,p15,l3,21
i17,e09,c5,p24,l3,1
i06,e12,c5,p28,l3,9
i06,e01,c5,p21,l3,5532
i06,e01,c5,p08,l3,5529
i38,e04,c1,p15,l1,5523
i38,e11,c4,p12,l2,5517
i02,e04,c1,p03,l3,12
i19,e11,c5,p10,l3,14
i23,e08,c5,p09,l3,5516
i26,e09,c1,p35,l3,1
i38,e08,c1,p24,l2,4
i06,e04,c5,p06,l1,5530
i02,e08,c1,p23,l3,5516
i17,e01,c5,p01,l3,5517
i22,e02,c5,p35,l3,1
i38,e11,c1,p25,l2,8
i02,e04,c1,p23,l3,5515
i34,e04,c5,p19,l3,5533
i20,e04,c5,p19,l3,1
i14,e09,c5,p18,l3,4
i46,e09,c1,p10,l3,1
i12,e04,c5,p23,l3,5515
i01,e08,c1,p10,l3,1
i06,e09,c5,p32,l2,4
i38,e10,c1,p29,l3,847
i02,e08,c1,p12,l3,53
i38,e10,c1,p17,l4,5952
i17,e08,c5,p13,l3,32
i06,e08,c5,p08,l2,98
i38,e10,c1,p15,l4,6319
i06,e10,c3,p10,l3,147
i38,e06,c1,p13,l3,248
i38,e10,c4,p10,l2,5524
i38,e08,c1,p21,l2,25
i34,e03,c5,p11,l3,5539
i06,e01,c5,p15,l3,5541
i06,e10,c5,p32,l4,5572
i34,e09,c5,p02,l3,5516
i38,e09,c1,p24,l2,13
i06,e10,c5,p12,l2,17
i46,e09,c1,p35,l3,56
i06,e04,c5,p03,l1,5578
i23,e08,c5,p05,l3,15
i02,e04,c1,p25,l3,2
i18,e08,c1,p35,l3,1
i25,e08,c5,p21,l3,3
i39,e04,c5,p29,l3,1
i12,e01,c5,p11,l3,5519
i34,e01,c5,p21,l3,11029
i02,e09,c1,p05,l3,1
i06,e07,c5,p10,l2,1
i07,e04,c5,p21,l3,1
i38,e12,c1,p01,l3,1
i48,e11,c1,p10,l3,2
i06,e09,c5,p21,l2,14
i16,e08,c5,p32,l3,10
i43,e01,c1,p07,l3,5515
i14,e07,c5,p05,l3,7
i34,e01,c5,p24,l3,11029
i21,e12,c1,p03,l3,1
i13,e03,c5,p10,l3,1
i06,e08,c5,p01,l2,375
i06,e11,c5,p05,l2,424
i06,e11,c5,p21,l2,141
i38,e01,c1,p07,l3,5540
i06,e04,c5,p13,l1,5530
i06,e12,c5,p16,l3,338
i38,e10,c1,unknown,l4,5529
i17,e09,c5,p10,l3,6
i05,e04,c1,p07,l3,1
i34,e03,c5,p12,l3,5566
