i23,e08,c5,p35,l3,848
i06,e08,c5,p12,l2,2780
i38,e10,c1,p05,l4,3138
i38,e10,c1,p23,l4,2127
i38,e10,c1,p35,l4,2105
i06,e10,c5,p25,l2,831
i02,e04,c1,p15,l3,1744
i38,e01,c1,p19,l3,1757
i06,e01,c5,p20,l3,1649
i38,e10,c1,p14,l4,2530
i15,e01,c6,p35,l3,2508
i17,e11,c5,p10,l3,1378
i03,e01,c5,p21,l3,1633
i06,e10,c5,p14,l2,826
i41,e01,c1,p03,l3,1640
i38,e08,c1,p11,l2,1928
i06,e10,c5,p29,l2,1670
i38,e10,c4,p11,l3,1736
i39,e09,c5,p35,l3,1023
i38,e10,c7,p13,l4,2461
i02,e01,c1,p17,l3,1705
i06,e10,c5,p10,l2,1013
i38,e06,c1,p18,l3,1740
i43,e04,c1,p35,l3,1677
i39,e04,c5,p09,l3,825
i38,e04,c1,p15,l1,856
i06,e10,c5,p29,l1,861
i30,e09,c1,p13,l3,1634
i06,e09,c5,p29,l2,2498
i38,e10,c4,p01,l1,819
i38,e08,c1,p25,l2,1640
i39,e04,c5,p03,l3,834
i19,e10,c5,p35,l4,1642
i06,e01,c5,p33,l3,1636
i38,e09,c1,p20,l2,2455
i34,e04,c5,p10,l3,856
i27,e01,c5,p19,l3,1644
i23,e04,c5,p07,l3,840
i16,e09,c5,p05,l3,827
i23,e08,c5,p11,l3,824
i17,e01,c5,p02,l3,1636
i38,e01,c4,p10,l3,2454
i06,e10,c3,p24,l4,1639
i38,e10,c1,p04,l2,1639
i06,e09,c3,p10,l2,1635
i05,e04,c1,p11,l3,1636
i13,e11,c5,p19,l3,819
i12,e01,c5,p21,l3,1633
i13,e12,c5,p07,l3,1636
i41,e01,c1,p29,l3,2451
i06,e05,c3,p01,l1,817
i30,e01,c1,p06,l3,1633
i16,e11,c5,p25,l3,817
i38,e09,c4,p19,l2,2449
i43,e01,c1,p01,l3,1634
i07,e01,c5,p28,l3,1635
i14,e09,c5,p23,l3,817
i12,e01,c5,p17,l3,1634
i30,e04,c1,p04,l3,1633
i19,e08,c5,p03,l3,817
i30,e01,c1,p22,l3,1633
i09,e01,c5,p02,l3,1633
i05,e03,c1,p22,l3,1633
i23,e09,c5,p13,l3,817
i16,e09,c5,p07,l3,817
i05,e09,c1,p11,l3,1633
i116,e01,c1,p10,l3,1633
i09,e01,c5,p10,l3,1633
i15,e09,c2,p35,l3,3684
i02,e08,c1,p19,l3,4487
i38,e10,c1,p19,l3,37888
i15,e04,c6,p35,l3,1716
i06,e08,c5,p05,l2,3134
i28,e08,c1,p35,l3,45411
i38,e10,c1,p05,l3,12720
i06,e10,c5,p05,l4,4302
i38,e11,c1,p23,l2,1672
i06,e10,c5,p14,l3,22591
i38,e10,c1,p04,l4,2428
i06,e11,c5,p22,l2,972
i38,e01,c1,p08,l3,1652
i23,e11,c5,p17,l3,817
i02,e04,c1,p02,l3,1648
i38,e04,c1,p32,l1,2488
i38,e04,c1,p08,l1,854
i38,e04,c1,p22,l1,824
i06,e09,c5,p01,l2,1681
i46,e09,c1,p10,l3,1635
i41,e08,c1,p35,l3,1721
i06,e05,c5,p14,l1,821
i02,e09,c1,p02,l3,1641
i38,e09,c1,p23,l2,2471
i30,e09,c1,p10,l3,1649
i38,e09,c1,p22,l2,2455
i16,e01,c5,p02,l3,1644
i34,e08,c5,p23,l3,835
i39,e01,c5,p24,l3,1641
i06,e11,c3,p28,l2,835
i38,e01,c1,p32,l3,2470
i17,e01,c5,p04,l3,1642
i46,e09,c1,p21,l3,1636
i13,e08,c5,p13,l3,824
i34,e01,c5,p08,l3,1635
i38,e08,c7,p32,l2,1640
i05,e01,c1,p16,l3,1638
i34,e04,c5,p06,l3,828
i05,e08,c1,p10,l3,1643
i39,e04,c5,p26,l3,825
i01,e08,c1,p09,l3,1635
i23,e03,c5,p16,l3,817
i23,e09,c5,p10,l3,819
i16,e11,c5,p06,l3,819
i07,e11,c5,p18,l3,819
i38,e07,c1,p15,l2,1634
i12,e04,c5,p13,l3,822
i05,e07,c1,p17,l3,1637
i39,e04,c5,p12,l3,843
i12,e04,c5,p29,l3,1637
i34,e04,c5,p35,l3,825
i27,e09,c5,p05,l3,819
i38,e01,c1,p06,l3,1638
i16,e04,c5,p04,l3,820
i05,e03,c1,p11,l3,1637
i38,e10,c4,p02,l2,1633
i41,e08,c1,p12,l3,1633
i27,e01,c5,p04,l3,1634
i38,e11,c4,p29,l2,1633
i43,e09,c1,p12,l3,1636
i16,e01,c5,p09,l3,1633
i19,e01,c5,p35,l3,1636
i38,e06,c7,p32,l3,1635
i46,e08,c7,p13,l3,818
i05,e08,c1,p29,l3,2452
i06,e08,c3,p23,l2,817
i23,e03,c5,p02,l3,819
i01,e09,c1,p15,l3,1634
i07,e04,c5,p01,l3,818
i21,e03,c1,p04,l3,1634
i46,e09,c1,p03,l3,1633
i46,e11,c1,p06,l3,1633
i19,e10,c5,p35,l1,1
i06,e05,c5,p18,l1,817
i06,e04,c3,p21,l1,1
i35,e04,c2,p35,l3,817
i13,e11,c5,p12,l3,817
i38,e10,c1,p11,l3,17622
i38,e08,c1,p31,l2,1683
i06,e04,c5,p32,l1,1682
i38,e10,c1,p23,l3,3720
i17,e04,c5,p35,l3,836
i17,e04,c5,p10,l3,1115
i43,e08,c1,p19,l3,1653
i13,e08,c5,p24,l3,830
i06,e10,c5,p21,l4,5135
i38,e11,c1,p04,l2,1722
i06,e10,c5,p17,l4,3732
i38,e06,c1,p08,l3,1749
i38,e10,c4,p35,l4,1652
i38,e10,c1,p24,l2,1690
i38,e06,c1,p01,l3,2077
i34,e03,c5,p06,l3,876
i41,e08,c1,p21,l3,1648
i34,e03,c5,p09,l3,827
i41,e09,c1,p19,l3,1642
i48,e11,c1,p35,l3,1643
i38,e11,c1,p05,l2,1783
i02,e04,c1,p14,l3,1739
i38,e06,c4,p01,l3,1646
i06,e09,c5,p24,l2,1698
i17,e11,c5,p01,l3,862
i06,e08,c5,p26,l2,904
i38,e12,c1,p19,l3,2460
i34,e08,c5,p21,l3,827
i05,e06,c1,p04,l3,1636
i06,e05,c5,p06,l1,817
i06,e01,c5,p28,l3,1657
i02,e01,c1,p31,l3,1635
i12,e08,c5,p10,l3,829
i13,e08,c5,p15,l3,820
i07,e08,c5,p22,l3,871
i34,e04,c5,p23,l3,836
i12,e08,c5,p04,l3,818
i13,e08,c5,p02,l3,819
i34,e08,c5,p14,l3,827
i05,e12,c1,p22,l3,2459
i13,e08,c5,p19,l3,825
i38,e04,c4,p10,l1,819
i38,e11,c4,p35,l2,1634
i32,e08,c5,p24,l3,824
i39,e09,c5,p17,l3,819
i38,e01,c1,p25,l3,1638
i06,e10,c5,p26,l1,3
i13,e11,c5,p10,l3,821
i41,e01,c1,p17,l3,1638
i05,e07,c1,p06,l3,1634
i17,e09,c5,p23,l3,825
i05,e03,c1,p29,l3,2452
i30,e01,c1,p13,l3,1635
i05,e01,c1,p12,l3,1639
i05,e09,c1,p04,l3,1635
i05,e01,c1,p24,l3,1634
i01,e09,c1,p11,l3,1633
i25,e10,c5,p07,l4,1639
i38,e10,c4,p08,l4,1638
i14,e08,c5,p02,l3,818
i05,e07,c1,p21,l3,1636
i14,e04,c5,p09,l3,817
i34,e05,c5,p10,l3,1634
i41,e08,c1,p15,l3,1637
i19,e04,c5,p03,l3,819
i41,e09,c1,p07,l3,1633
i14,e11,c5,p11,l3,819
i16,e11,c5,p01,l3,817
i63,e08,c1,p03,l3,1633
i26,e09,c1,p35,l3,1635
i38,e11,c4,p17,l2,1636
i05,e04,c1,p15,l3,1633
i23,e01,c5,p12,l3,1634
i38,e05,c1,p35,l1,1637
i06,e05,c5,p15,l1,817
i05,e05,c1,p35,l3,2449
i13,e11,c5,p11,l3,817
i13,e08,c5,p25,l3,817
i06,e08,c5,p10,l2,5798
i06,e04,c5,p21,l1,206
i38,e08,c1,p10,l2,3510
i38,e10,c1,p11,l4,4267
i38,e10,c1,p24,l4,2725
i38,e06,c1,p21,l3,2125
i09,e04,c5,p35,l3,819
i17,e04,c5,p24,l3,830
i19,e12,c5,p35,l3,1634
i39,e04,c5,p18,l3,834
i06,e01,c5,p11,l3,1685
i38,e11,c1,p20,l2,1662
i01,e08,c1,p21,l3,1646
i38,e08,c1,p17,l2,1867
i06,e10,c5,p19,l2,986
i06,e10,c5,p29,l4,3079
i06,e10,c5,p22,l1,47
i06,e10,c5,p25,l4,2408
i38,e10,c4,p07,l3,1809
i38,e10,c1,p28,l2,1661
i02,e01,c1,p13,l3,1735
i02,e09,c1,p35,l3,1700
i38,e06,c1,p02,l3,1794
i02,e08,c4,p04,l3,1668
i06,e10,c3,p14,l4,1634
i06,e12,c5,p07,l3,1747
i30,e01,c1,p29,l3,2449
i38,e10,c4,p04,l4,1675
i42,e05,c5,p28,l3,1640
i38,e04,c1,p26,l1,844
i05,e12,c1,p35,l3,2544
i06,e10,c3,p05,l3,1016
i02,e01,c1,p23,l3,1648
i47,e01,c4,p35,l3,2449
i38,e11,c4,p06,l2,1633
i41,e07,c1,p12,l3,1641
i38,e08,c4,p10,l2,1673
i46,e08,c1,p11,l3,1638
i05,e04,c1,p18,l3,1657
i14,e11,c5,p07,l3,817
i50,e01,c1,p35,l3,1640
i38,e08,c4,p15,l2,1671
i01,e08,c1,p08,l3,1637
i49,e03,c1,p33,l3,1643
i17,e08,c5,p21,l3,880
i06,e09,c5,p09,l2,1684
i17,e01,c5,p16,l3,1638
i38,e10,c1,p08,l2,1638
i38,e08,c1,p20,l2,1636
i09,e09,c5,p10,l3,818
i66,e01,c3,p10,l3,1633
i13,e12,c5,p01,l3,1635
i03,e10,c5,p08,l3,1634
i16,e08,c5,p15,l3,832
i01,e09,c1,p13,l3,1638
i06,e05,c5,p10,l1,817
i39,e01,c5,p03,l3,1636
i18,e04,c1,p35,l3,1647
i39,e01,c5,p13,l3,1638
i41,e04,c1,p29,l3,2451
i46,e01,c1,p08,l3,1633
i05,e08,c1,p17,l3,1634
i30,e09,c1,p14,l3,1636
i38,e10,c4,p01,l2,1635
i16,e08,c5,p03,l3,824
i39,e05,c5,p22,l3,1633
i27,e01,c5,p20,l3,1633
i39,e01,c5,p28,l3,1633
i14,e11,c5,p05,l3,818
i17,e09,c5,p09,l3,818
i16,e09,c5,p25,l3,817
i23,e04,c5,p35,l3,819
i05,e07,c1,p07,l3,1633
i14,e11,c5,p14,l3,817
i41,e04,c1,p24,l3,1634
i06,e10,c3,p29,l4,1634
i06,e05,c5,p22,l1,817
i41,e09,c1,p20,l3,1633
i02,e08,c4,p25,l3,1633
i13,e04,c5,p35,l3,817
i34,e08,c5,p18,l3,818
i09,e01,c5,p12,l3,1634
i06,e12,c3,p19,l3,1635
i06,e11,c3,p12,l2,817
i15,e04,c2,p35,l3,3480
i34,e03,c5,p18,l3,875
i06,e12,c5,p10,l3,2582
i06,e09,c5,p12,l2,1677
i06,e11,c5,p10,l2,2254
i06,e04,c5,p28,l1,71
i38,e10,c1,p15,l1,846
i46,e11,c1,p35,l3,3929
i38,e10,c1,p20,l4,1906
i02,e01,c1,p15,l3,1764
i06,e10,c5,p02,l1,28
i38,e01,c1,p07,l3,1664
i38,e10,c1,p09,l2,1685
i06,e01,c5,p04,l3,1719
i38,e10,c1,p01,l1,936
i38,e09,c1,p02,l2,2474
i02,e01,c1,p01,l3,1753
i06,e10,c3,p13,l3,835
i41,e04,c1,p14,l3,1636
