i06,e08,c5,p10,l2,12170
i02,e08,c1,p10,l3,110
i02,e08,c1,p19,l3,295
i02,e09,c1,p10,l3,42
i38,e09,c1,p03,l2,10704
i38,e11,c1,p12,l2,10718
i06,e10,c3,p11,l3,18
i06,e01,c5,p23,l3,10706
i06,e11,c5,p20,l2,10704
i02,e01,c1,p10,l3,10728
i46,e11,c1,p19,l3,45
i46,e08,c4,p02,l3,4
i19,e10,c5,p35,l3,2
i06,e10,c5,p09,l2,10714
i14,e12,c5,p07,l3,11
i38,e12,c1,p12,l3,1
i06,e01,c5,p22,l3,10708
i02,e09,c1,p15,l3,4
i05,e01,c1,p15,l3,10704
i38,e10,c1,p04,l1,2
i14,e01,c5,p19,l3,10705
i42,e05,c5,p10,l3,2
i06,e10,c3,p15,l3,4
i38,e11,c4,p35,l2,10705
i39,e04,c5,p28,l3,1
i14,e08,c5,p17,l3,207
i16,e04,c5,p19,l3,2
i06,e12,c5,p08,l3,3
i16,e08,c5,p29,l3,15
i06,e10,c5,p29,l3,2159
i38,e10,c1,unknown,l3,6
i38,e10,c1,p25,l3,58
i06,e10,c5,p09,l4,258
i06,e10,c5,p29,l2,10740
i06,e10,c5,p28,l3,502
i13,e11,c5,p03,l3,3
i06,e10,c5,p13,l2,10727
i06,e09,c5,p17,l2,10705
i06,e09,c5,p09,l2,10713
i38,e08,c4,p19,l2,10705
i02,e01,c1,p29,l3,10712
i38,e11,c4,p07,l2,10704
i06,e10,c5,p02,l2,10706
i06,e10,c5,p29,l1,9
i34,e03,c5,p21,l3,3
i02,e04,c1,p18,l3,2
i39,e04,c5,p10,l3,5
i09,e04,c5,p19,l3,1
i06,e12,c3,p01,l3,2
i38,e10,c1,p08,l1,1
i06,e08,c3,p35,l2,10705
i42,e05,c5,p17,l3,1
i06,e10,c3,p13,l4,4
i06,e05,c5,p10,l1,1
i17,e08,c5,p01,l3,63
i06,e08,c5,p02,l2,10936
i06,e12,c5,p05,l3,30
i06,e08,c5,p13,l2,10976
i16,e08,c5,p21,l3,6
i14,e08,c5,p02,l3,325
i46,e08,c4,p35,l3,657
i38,e10,c1,p05,l4,206
i16,e08,c5,p08,l3,8
i16,e08,c5,p07,l3,10
i13,e08,c5,p35,l3,11
i17,e11,c5,p10,l3,18
i38,e10,c1,p32,l3,228
i38,e06,c1,p07,l3,10929
i38,e10,c4,p21,l3,32
i06,e11,c5,p32,l2,10741
i14,e08,c5,p28,l3,100
i38,e01,c1,p24,l3,10709
i06,e10,c5,p25,l1,1
i16,e08,c5,p20,l3,13
i34,e08,c5,p14,l3,2
i38,e10,c1,p15,l2,10705
i06,e10,c3,p21,l3,2
i17,e04,c5,p28,l3,1
i01,e08,c1,p10,l3,1
i12,e04,c5,p16,l3,1
i06,e04,c5,p32,l1,1
i39,e01,c5,p21,l3,10704
i14,e11,c5,p29,l3,2
i38,e10,c1,p08,l4,84
i17,e04,c5,p22,l3,3
i06,e08,c5,p15,l2,11347
i34,e04,c5,p10,l3,8
i38,e11,c1,p18,l2,10715
i06,e10,c5,p02,l3,992
i06,e10,c5,p32,l4,98
i38,e06,c1,p08,l3,10749
i38,e10,c1,unknown,l4,12
i02,e04,c1,p04,l3,6
i06,e11,c5,p13,l2,10756
i06,e10,c3,p29,l3,88
i02,e04,c1,p29,l3,11
i38,e10,c4,p10,l1,3
i38,e08,c1,p02,l2,10706
i46,e08,c1,p24,l3,32
i34,e03,c5,p02,l3,22
i06,e11,c5,p28,l2,10707
i06,e09,c5,p14,l2,10705
i16,e08,c5,p02,l3,2
i46,e09,c1,p07,l3,1
i06,e10,c5,p35,l1,6
i12,e04,c5,p20,l3,1
i38,e04,c1,p06,l1,3
i03,e04,c5,p01,l3,1
i02,e04,c1,p14,l3,1
i38,e07,c1,p15,l2,10704
i38,e08,c1,p10,l2,10882
i17,e04,c5,p11,l3,33
i38,e10,c1,p03,l4,408
i06,e12,c5,p35,l3,24
i06,e11,c5,p17,l2,10737
i17,e09,c5,p10,l3,6
i06,e10,c5,p15,l4,696
i06,e10,c5,p31,l3,243
i38,e10,c1,p04,l2,10721
i38,e06,c1,p04,l3,10841
i06,e01,c5,p18,l3,10710
i06,e10,c5,p05,l2,10736
i06,e10,c3,p01,l4,6
i46,e09,c4,p03,l3,5
