i14,e08,c3,p21,l3,2
i06,e11,c5,p24,l2,4236
i17,e09,c5,p03,l3,1
i19,e11,c5,p10,l3,15
i14,e04,c5,p03,l3,16
i34,e08,c5,p13,l3,14
i02,e01,c1,p04,l3,4227
i02,e08,c1,p08,l3,4224
i46,e11,c1,p19,l3,4289
i06,e11,c5,p31,l2,4222
i38,e09,c1,p04,l2,8412
i06,e11,c5,p20,l2,4208
i12,e08,c5,p31,l3,4
i06,e01,c5,p23,l3,4207
i38,e01,c1,p07,l3,4202
i38,e10,c1,p12,l2,8410
i30,e09,c1,p19,l3,4202
i06,e09,c5,p35,l2,4205
i05,e03,c1,p11,l3,4202
i06,e04,c5,p23,l1,5
i46,e01,c1,p10,l3,4204
i14,e08,c5,p15,l3,19
i38,e08,c1,p07,l2,8443
i06,e11,c5,p03,l2,4259
i06,e10,c5,p03,l3,2944
i46,e01,c1,p35,l3,4312
i14,e08,c5,p32,l3,4208
i06,e08,c5,p04,l2,4252
i07,e12,c5,p35,l3,4215
i38,e10,c1,p24,l4,4315
i38,e11,c1,p10,l2,8470
i02,e09,c1,p23,l3,4241
i38,e12,c1,p03,l3,8403
i02,e08,c4,p24,l3,2
i02,e04,c1,p07,l3,4203
i38,e11,c4,p04,l2,4202
i38,e01,c4,p04,l3,4205
i38,e12,c1,p04,l3,8403
i02,e08,c1,p09,l3,4202
i39,e04,c5,p12,l3,1
i05,e09,c1,p09,l3,4202
i14,e05,c5,p16,l3,1
i38,e11,c1,unknown,l2,8403
i17,e04,c5,p07,l3,1
i06,e04,c5,p20,l1,1
i06,e12,c5,p14,l3,4602
i06,e04,c5,p03,l1,23
i15,e09,c6,p35,l3,4209
i06,e04,c5,p10,l1,26
i17,e09,c5,p04,l3,1
i38,e11,c1,p35,l2,8413
i06,e01,c5,p03,l3,4215
i38,e10,c1,p18,l3,4652
i06,e10,c5,p04,l3,1438
i38,e10,c1,p18,l1,4210
i06,e10,c5,p28,l4,4228
i38,e01,c1,p21,l3,4210
i06,e12,c5,p23,l3,4240
i49,e10,c1,p01,l3,4257
i30,e09,c1,p03,l3,4202
i17,e08,c5,p16,l3,8
i38,e10,c1,unknown,l3,4204
i34,e04,c5,p01,l3,2
i16,e04,c5,p14,l3,5
i38,e10,c1,unknown,l2,8404
i34,e03,c5,p03,l3,1
i46,e11,c1,p21,l3,4202
i06,e09,c5,p18,l2,4203
i17,e04,c5,p15,l3,1
i17,e01,c5,p19,l3,4203
i14,e08,c5,p19,l3,34
i34,e08,c5,p09,l3,3
i02,e08,c1,p21,l3,4254
i38,e01,c1,p22,l3,4216
i38,e10,c1,p01,l4,4559
i45,e04,c1,p19,l3,4202
i38,e10,c1,p35,l4,4297
i06,e08,c3,p15,l2,4204
i38,e04,c1,p24,l1,4203
i16,e08,c5,p21,l3,7
i06,e01,c5,p29,l3,4206
i20,e01,c5,p24,l3,4202
i06,e10,c5,p20,l3,404
i46,e08,c1,p02,l3,4203
i02,e09,c1,p14,l3,4206
i38,e10,c4,p10,l4,4211
i38,e10,c4,p17,l4,4215
i38,e10,c1,p26,l3,4205
i46,e11,c1,p12,l3,4221
i06,e08,c3,p19,l2,4217
i38,e10,c4,p15,l2,4203
i06,e10,c5,p22,l1,2
i34,e08,c5,p02,l3,1
i06,e10,c5,p03,l2,4218
i06,e08,c5,p30,l2,4202
i14,e08,c5,p04,l3,2
i16,e08,c5,p03,l3,1
i34,e04,c5,p03,l3,1
i02,e09,c1,p03,l3,4204
i06,e09,c5,p16,l2,4203
i06,e04,c5,p25,l1,2
i30,e01,c1,p23,l3,4202
i06,e02,c5,p07,l1,1
i06,e08,c5,p26,l2,4204
i05,e03,c1,p23,l3,4202
i17,e04,c5,p31,l3,1
i42,e02,c5,p10,l3,1
i16,e01,c5,p22,l3,4202
i06,e08,c5,p08,l2,8517
i17,e04,c5,p18,l3,4
i47,e09,c4,p35,l3,1
i38,e10,c1,p06,l3,4818
i16,e08,c5,p07,l3,4
i12,e08,c5,p01,l3,12
i16,e08,c5,p12,l3,10
i06,e10,c5,p18,l3,1681
i46,e08,c4,p35,l3,30
i38,e10,c1,p08,l4,4236
i06,e12,c5,p22,l3,5719
i06,e10,c3,p04,l3,4
i38,e01,c1,p18,l3,4226
i38,e08,c1,p32,l2,8412
i02,e04,c1,p35,l3,4213
i06,e09,c5,p32,l2,4202
i38,e10,c4,p09,l4,4205
i20,e08,c5,p24,l3,6
i34,e09,c5,p11,l3,2
i30,e04,c1,p23,l3,4205
i06,e01,c5,p08,l3,4202
i13,e08,c5,p12,l3,3
i01,e01,c1,p32,l3,8403
i06,e09,c5,p09,l2,4202
i39,e09,c5,p03,l3,2
i38,e04,c1,p03,l1,4202
i06,e10,c3,p20,l3,1
i14,e12,c5,p24,l3,4203
i38,e08,c4,p15,l2,4202
i38,e04,c1,p06,l1,4202
i39,e04,c5,p22,l3,2
i06,e08,c5,p09,l2,4372
i14,e08,c5,p02,l3,8
i06,e10,c5,p19,l3,9929
i23,e03,c5,p19,l3,4
i16,e04,c5,p02,l3,5
i06,e10,c5,p07,l3,1792
i06,e12,c5,p05,l3,4222
i17,e01,c5,p10,l3,4204
i14,e08,c5,p08,l3,4205
i06,e10,c5,p19,l1,26
i06,e10,c5,p24,l2,4207
i38,e09,c1,p21,l2,8411
i38,e11,c1,p13,l2,8473
i06,e01,c5,p07,l3,4211
i06,e12,c5,p09,l3,4215
i05,e07,c1,p19,l3,4203
i38,e09,c1,p05,l2,8407
i38,e08,c4,p01,l2,4206
i05,e01,c1,p11,l3,4205
i17,e09,c5,p24,l3,2
i39,e04,c5,p19,l3,5
i38,e11,c4,p01,l2,4204
i06,e09,c5,p08,l2,8405
i49,e06,c1,p33,l3,4202
i06,e10,c5,p07,l1,2
i39,e01,c5,p05,l3,4202
i34,e08,c5,p21,l3,1
i38,e11,c1,unknown,l2,8403
i38,e10,c1,p11,l1,4202
i14,e11,c5,p10,l3,1
i06,e01,c5,p16,l3,4206
i06,e10,c5,p05,l4,4576
i14,e08,c5,p23,l3,1
i17,e08,c5,p11,l3,7
i38,e10,c1,p15,l3,5107
i47,e04,c1,p35,l3,4298
i17,e04,c5,p14,l3,15
i39,e04,c5,p10,l3,12
i38,e06,c1,p07,l3,4304
i06,e08,c5,p33,l2,4208
i03,e08,c5,p10,l3,2
i15,e01,c6,p35,l3,8413
i06,e11,c5,p05,l2,4271
i06,e10,c5,p24,l3,2075
i06,e10,c5,p25,l4,4303
i06,e10,c5,p07,l4,4415
i26,e11,c1,p35,l3,4204
i38,e10,c1,p35,l2,8474
i38,e06,c1,p16,l3,4228
i17,e01,c5,p16,l3,4204
i38,e11,c1,p01,l2,8430
i06,e11,c5,p13,l2,4252
i07,e12,c5,p03,l3,4204
i42,e05,c5,p17,l3,2
i34,e08,c5,p05,l3,2
i06,e10,c5,p35,l2,4203
i06,e09,c5,p04,l2,4211
i46,e01,c1,p03,l3,4202
i46,e01,c1,p19,l3,4204
i02,e08,c4,p09,l3,2
i14,e04,c5,p29,l3,2
i06,e10,c5,p12,l2,4206
i34,e01,c5,p05,l3,4205
i38,e10,c1,p03,l1,4202
i05,e03,c1,p04,l3,4202
i46,e08,c1,p17,l3,4202
