1535767200000,2
1535767500000,3
1535771100000,1
1535786700000,1
1535787600000,3
1535794500000,1
1535796300000,20
1535801400000,1
1535802300000,1
1535849100000,2
1535853900000,1
1535854200000,1
1535869500000,1
1535893500000,2
1535895900000,3
1535935800000,1
1535944500000,3
1535958000000,1
1535958300000,1
1535962200000,4
1535963100000,17
1535968800000,1
1535973000000,1
1536030000000,5
1536032700000,1
1536036600000,16
1536036900000,10
1536041100000,1
1536042600000,1
1536043500000,1
1536044700000,1
1536046500000,4
1536046800000,10
1536049800000,61
1536057900000,3
1536058200000,2
1536058500000,3
1536059100000,1
1536108900000,1
1536110700000,1
1536113100000,1
1536114600000,9
1536114900000,22
1536115200000,28
1536115500000,4
1536119400000,4
1536119700000,2
1536133500000,2
1536141300000,15
1536141600000,5
1536200400000,1
1536200700000,1
1536201600000,1
1536202500000,3
1536203400000,5
1536204900000,1
1536207600000,2
1536211800000,1
1536212100000,1
1536229200000,4
1536230100000,3
1536230400000,1
1536281100000,2
1536286500000,10
1536291000000,3
1536291600000,6
1536297300000,7
1536297600000,2
1536301800000,1
1536304200000,1
1536306600000,14
1536306900000,6
1536307200000,3
1536308100000,1
1536319500000,3
1536369600000,4
1536381300000,1
1536384000000,1
1536387600000,1
1536408000000,1
1536408900000,6
1536409200000,5
1536456300000,13
1536456900000,5
1536457200000,1
1536479400000,3
1536479700000,6
1536482700000,1
1536485400000,1
1536491100000,3
1536493200000,1
1536499500000,1
1536504300000,1
1536506700000,1
1536507900000,1
1536544500000,12
1536552600000,54
1536552900000,134
1536564300000,2
1536564600000,1
1536564900000,1
1536565800000,1
1536566400000,18
1536573900000,5
1536574800000,1
1536575400000,1
1536631800000,26
1536633000000,1
1536639000000,29
1536639600000,8
1536640800000,10
1536671100000,1
1536717000000,1
1536737100000,1
1536739500000,1
1536739800000,1
1536740100000,1
1536743100000,2
1536746700000,1
1536748800000,7
1536749100000,1
1536750600000,1
1536831300000,4
1536831600000,1
1536837600000,4
1536896700000,1
1536904500000,5
1536913200000,1
1536915900000,1
1536918300000,1
1536926100000,1
1536937500000,1
